ProductID;CategoryID;BrandID;Brand;ProductName;Features;Price;Weight
4926;5;9;Acer;Acer Runice Ive;white, Wifi;168.86;2
4927;3;8;Samsung;Samsung Foror Re;24MPix, Searcher;563.88;2
4928;5;8;Samsung;Samsung Arle Arar;10", black;257.15;1
4929;5;8;Samsung;Samsung Iceor Wo Re 2500;bluetooth;263.71;1
4930;3;4;Apple;Apple Layne 400;2xZoom, 12MPix, Wifi;661.82;2
4931;4;1;Sony;Sony Beive 710;3.5", white;43.06;2
4932;3;4;Apple;Apple Dryce La 6600;21MPix, 10xZoom, Wifi;398.47;1
4933;2;13;Humax;Humax Oneoneice;5.5" Screen, 12M Cam, white;162.13;2
4934;4;3;LG;LG Styyne Gh Le 9600;comfort, black;60.28;1
4935;2;8;Samsung;Samsung Orforar 4700;silver, 5.1" Screen, 15M Cam;479.25;1
4936;3;8;Samsung;Samsung Wadry Icesty 3500;Compact, 21MPix, GPS;291.99;1
4937;3;5;Philips;Philips Ghwo;Wifi, SLR, 10MPix;104.22;2
4938;5;5;Philips;Philips Crewa Dry;LTE;126.63;1
4939;2;2;Panasonic;Panasonic Starska;5.5" Screen, LTE;199.59;1
4940;2;8;Samsung;Samsung Atska Menfly 5800;silver, 3G, 5" Screen, 15M Cam;396.50;1
4941;5;2;Panasonic;Panasonic Onenobe Men 6400;white, 13";247.57;1
4942;2;16;Huawei;Huawei Skano;black, 2G, 5.5" Screen, 15M Cam;552.25;2
4943;1;15;Casio;Casio Hice 550;UltraHD, 45";155.33;2
4944;4;8;Samsung;Samsung Forivetehi;3.5", white;62.87;1
4945;5;7;Dell;Dell Skageariceone;black, LTE;159.62;1
4946;1;4;Apple;Apple Starsty Fly 930;1xHDMI, 37";1119.50;1
4947;4;2;Panasonic;Panasonic Boxwa Run Ar 5000;black, Over-Ear;69.75;1
4948;1;4;Apple;Apple Ynete;39", FullHD;547.95;2
4949;2;8;Samsung;Samsung Arstarstar Yne;8M Cam, silver, 4.7" Screen, LTE;338.23;1
4950;4;8;Samsung;Samsung Atdry;In-Ear, 3.5";5.60;2
4951;5;5;Philips;Philips Stycre Ive;9.7", bluetooth;394.53;1
4952;3;9;Acer;Acer Flyte 400;Compact, 7xZoom, GPS;345.38;2
4953;3;2;Panasonic;Panasonic Boxhit 960;12MPix, 5xZoom, Compact;31.17;1
4954;4;1;Sony;Sony Redry Fly 6200;black, In-Ear;13.82;1
4955;4;7;Dell;Dell Lala Gear 4700;Over-Ear, black;45.15;1
4956;1;4;Apple;Apple Laice 5100;3xHDMI, 39", UltraHD;603.40;2
4957;2;1;Sony;Sony Lere 8500;8M Cam, silver, 5.1" Screen;403.91;2
4958;3;12;BenQ;BenQ Ator;Searcher, SLR, 7xZoom;213.65;3
4959;2;2;Panasonic;Panasonic Bedry Hit;LTE, 15M Cam, white;295.96;1
4960;5;8;Samsung;Samsung Hitor 620;LTE, white;126.08;1
4961;5;9;Acer;Acer Laice 6400;bluetooth, 9.7";192.53;2
4962;4;4;Apple;Apple Aricesty 800;Over-Ear;33.05;1
4963;1;4;Apple;Apple Dryce 470;42", UltraHD;1115.64;2
4964;1;17;Toshiba;Toshiba Arice One;UltraHD, 3xHDMI;266.98;1
4965;5;2;Panasonic;Panasonic Hiboxwa;bluetooth, 10.1", black;236.90;1
4966;5;16;Huawei;Huawei Telayne;black, 10.1";213.67;2
4967;2;4;Apple;Apple Atdry Gh 20;12M Cam, 4.9" Screen;542.89;1
4968;2;5;Philips;Philips Armen Ive;10M Cam, black, 5.1" Screen, LTE;573.63;1
4969;1;8;Samsung;Samsung Orstargear Dry 2100;1xHDMI, UltraHD;810.30;1
4970;5;4;Apple;Apple Starynegh;white, LTE;88.24;2
4971;3;4;Apple;Apple Skaor 820;21MPix, SLR, 2xZoom;573.16;2
4972;3;16;Huawei;Huawei Arynegearrun;5xZoom, Compact, Searcher, 10MPix;239.92;1
4973;4;6;Lenovo;Lenovo Menmenice 130;Over-Ear, white;83.72;1
4974;5;10;Canon;Canon Orhitska Wo;Wifi, 9.7";190.00;1
4975;2;2;Panasonic;Panasonic Styfor Ce Wa;5" Screen, black, 15M Cam;392.56;1
4976;2;4;Apple;Apple Wore Te;silver, 5" Screen, 8M Cam;545.68;2
4977;3;15;Casio;Casio Lace 360;24MPix, 7xZoom;40.97;2
4978;4;4;Apple;Apple Cegearflyfly;bluetooth, black, In-Ear;41.17;1
4979;4;1;Sony;Sony Creice Starre;Over-Ear, black, bluetooth;35.81;1
4980;2;8;Samsung;Samsung Starrunfly Sty 9100;2G, 5.5" Screen;235.81;1
4981;1;8;Samsung;Samsung Drystyive Sty;FullHD, 39";844.77;1
4982;4;10;Canon;Canon Styska 9400;Over-Ear, black;55.54;1
4983;2;8;Samsung;Samsung Iveing Becre 40;8M Cam, silver;377.20;1
4984;3;10;Canon;Canon Boxcestar;SLR;813.09;2
4985;2;17;Toshiba;Toshiba Atskaat 3000;10M Cam, 3G, white;325.29;1
4986;4;8;Samsung;Samsung Onele Ce 670;white, Over-Ear, comfort;14.24;1
4987;1;5;Philips;Philips Orte 490;UltraHD, 4xHDMI;656.20;2
4988;5;7;Dell;Dell Geararhicre;10.1", black, bluetooth;191.27;2
4989;4;5;Philips;Philips Icestarsty Ice 880;comfort;57.94;1
4990;2;8;Samsung;Samsung Runarce La 660;10M Cam, 4.9" Screen;544.69;1
4991;2;4;Apple;Apple Runfor Drystar;4.9" Screen, white;225.09;1
4992;2;8;Samsung;Samsung Hitfor 70;black, 12M Cam, 4.7" Screen;420.36;1
4993;2;7;Dell;Dell Inggear Ar;white, 5" Screen, LTE;403.02;2
4994;2;3;LG;LG Hitla Box Run;silver, 8M Cam, LTE;310.09;2
4995;2;5;Philips;Philips Flyhit No Te;8M Cam, 2G, 5" Screen;53.22;1
4996;1;8;Samsung;Samsung Runno Flyar 7000;3xHDMI, UltraHD;1341.35;1
4997;2;15;Casio;Casio Oror;black, 2G, 5.1" Screen;483.76;2
4998;2;9;Acer;Acer Hitghwostar 2200;5.1" Screen, 3G, black;461.53;1
4999;1;14;Daewoo;Daewoo Stying One;FullHD, 37", 3xHDMI;1441.10;1
5000;5;4;Apple;Apple Hitrunska 910;LTE, white, 10.1";126.88;1
5001;2;2;Panasonic;Panasonic Ynewo Hitstar;silver, 8M Cam;545.24;1
5002;3;7;Dell;Dell Gearat Run;SLR;773.78;2
5003;5;4;Apple;Apple Hitrun;bluetooth;262.54;2
5004;2;1;Sony;Sony Tecregearmen;12M Cam, LTE;459.79;1
5005;1;2;Panasonic;Panasonic Icerefor Star 8800;4xHDMI, 50";1201.39;1
5006;3;4;Apple;Apple Arynebox 3400;Compact, GPS;621.17;1
5007;2;8;Samsung;Samsung Orfor Le;15M Cam, 3G, white;494.59;2
5008;1;5;Philips;Philips Terun Or Star;UltraHD, 3xHDMI, 50";1498.67;1
5009;5;8;Samsung;Samsung Runor;white, 12.2";369.94;2
5010;3;4;Apple;Apple Ivehitce Yne 5400;SLR, Searcher, 15MPix;606.99;1
5011;5;8;Samsung;Samsung Icelaar;Wifi, 10";104.26;2
5012;2;5;Philips;Philips Ativeone Re 240;3G, 5.1" Screen, 10M Cam;281.09;1
5013;4;2;Panasonic;Panasonic Arbe 7100;Over-Ear, black;17.09;1
5014;5;8;Samsung;Samsung Ingone Yne;Wifi, 10";185.43;1
5015;3;1;Sony;Sony Starcrestar;24MPix, Compact, 5xZoom;177.52;2
5016;4;5;Philips;Philips Iceing Arar 920;black, bluetooth;88.98;1
5017;4;10;Canon;Canon Flygh Remen 250;black, bluetooth;41.96;1
5018;4;4;Apple;Apple Lere Be;white, Over-Ear;68.27;2
5019;1;7;Dell;Dell Himen Starat;45", 4xHDMI, UltraHD;480.15;1
5020;4;4;Apple;Apple Hiwa Hit Men 850;black, comfort, Over-Ear;49.17;1
5021;2;7;Dell;Dell Dryla;10M Cam, 4.7" Screen;178.96;2
5022;5;5;Philips;Philips Ingivesty;bluetooth, black;299.27;1
5023;2;5;Philips;Philips Arat 110;5.5" Screen, 12M Cam;369.94;2
5024;1;5;Philips;Philips Arive Flyle 400;FullHD;1145.96;1
5025;2;4;Apple;Apple Lala 640;2G, 10M Cam, 5.5" Screen, white;386.63;2
5026;2;1;Sony;Sony Ingrun Te;4.7" Screen, 3G;135.44;2
5027;5;2;Panasonic;Panasonic Iceive 5400;white, LTE;124.16;1
5028;5;9;Acer;Acer Ghfly For 3800;10.1", LTE, white;121.79;1
5029;2;4;Apple;Apple Noar Gh Star 180;5.1" Screen, 12M Cam, 2G;245.11;1
5030;4;7;Dell;Dell Cewosty 550;3.5", white;94.73;2
5031;4;4;Apple;Apple Ingwa 760;bluetooth, In-Ear;55.76;2
5032;2;2;Panasonic;Panasonic High Flycre 400;white, 2G, 4.7" Screen;546.18;1
5033;4;8;Samsung;Samsung Crebe Or;In-Ear, micro;67.68;2
5034;3;11;JVC;JVC Teatat;10MPix, 5xZoom, SLR, Wifi;225.27;2
5035;2;5;Philips;Philips Gearstar;white, 10M Cam, 3G;151.00;2
5036;5;4;Apple;Apple Styonestar 170;white, 9.7";298.10;1
5037;4;4;Apple;Apple Skaat 9000;micro, In-Ear;6.89;2
5038;2;8;Samsung;Samsung Gearre Be;black, 4.7" Screen, 8M Cam;317.98;1
5039;4;8;Samsung;Samsung Bestar Cre Re 740;white, micro, Over-Ear;62.34;1
5040;2;4;Apple;Apple Hitoneice 2000;3G, 5" Screen, black;128.49;1
5041;5;7;Dell;Dell Becre 210;white, Wifi;251.96;2
5042;2;8;Samsung;Samsung Ingce;white, 15M Cam, 4.7" Screen;236.77;2
5043;2;4;Apple;Apple Noonestar 1200;LTE, 10M Cam, 4.7" Screen;475.14;1
5044;4;15;Casio;Casio Wono Ce;comfort, Over-Ear;14.88;2
5045;2;14;Daewoo;Daewoo Forwo Sty Hit;white, 5" Screen, 3G;407.05;1
5046;2;1;Sony;Sony Hiingstar;black, 5" Screen;321.13;2
5047;4;8;Samsung;Samsung Oneno Gh Ive 1700;In-Ear;14.08;1
5048;3;8;Samsung;Samsung Flyhit Ce Wa;12MPix, Searcher;975.02;1
5049;1;14;Daewoo;Daewoo Onegearyne No 180;UltraHD, 45";447.94;1
5050;1;8;Samsung;Samsung Drystar Ce;FullHD, 39";1243.93;1
5051;4;2;Panasonic;Panasonic Ynestyar Sty 6400;comfort, In-Ear;20.28;1
5052;2;8;Samsung;Samsung Hitwa Wa 2000;white, 3G, 15M Cam;538.23;1
5053;4;8;Samsung;Samsung Hitaror Te;Over-Ear, black;56.19;1
5054;2;7;Dell;Dell Onestar 450;8M Cam, white, 4.7" Screen;554.33;2
5055;2;4;Apple;Apple Inghi Star;2G, 5.1" Screen, black, 12M Cam;330.31;2
5056;2;4;Apple;Apple Reive 6700;white, 12M Cam;213.04;2
5057;2;4;Apple;Apple Arre Atstar;silver, 5.5" Screen, 8M Cam;376.73;1
5058;4;11;JVC;JVC Styhi Ingte 230;Over-Ear, bluetooth;24.29;1
5059;2;10;Canon;Canon Ingstar Re Wo;8M Cam, silver, 3G;156.51;1
5060;4;1;Sony;Sony Orla;black, Over-Ear;10.41;3
5061;4;8;Samsung;Samsung Hiice One 960;In-Ear, 3.5";40.04;1
5062;2;17;Toshiba;Toshiba Runrun Ledry 9500;5.1" Screen, 2G, black;51.87;1
5063;4;2;Panasonic;Panasonic Ghgh Cre At 2600;white, In-Ear, micro;11.33;1
5064;3;7;Dell;Dell Atrun;SLR, Wifi;507.16;2
5065;2;2;Panasonic;Panasonic Starska Men Ar 470;15M Cam, 2G, 5.5" Screen;140.10;1
5066;2;8;Samsung;Samsung Hitrun 9000;3G, black, 15M Cam, 5" Screen;320.59;1
5067;4;4;Apple;Apple Runmen;micro, black;20.90;2
5068;1;4;Apple;Apple Leboxska For;1xHDMI, 45";696.86;1
5069;2;16;Huawei;Huawei Restarat 4900;black, 4.7" Screen;596.35;1
5070;1;7;Dell;Dell Onerun Atce;FullHD, 39";1101.67;2
5071;5;1;Sony;Sony Ingbox Wo Le 960;white;97.04;1
5072;5;7;Dell;Dell Runat Hi Gear 100;bluetooth, white;191.44;1
5073;2;5;Philips;Philips Onewagear Dry 110;3G, silver, 10M Cam;291.21;1
5074;5;1;Sony;Sony Wafly No;white, 9.7", Wifi;354.05;2
5075;2;4;Apple;Apple Geargear Le;3G, 4.7" Screen;188.72;1
5076;3;6;Lenovo;Lenovo Flyle La;2xZoom, SLR;935.05;2
5077;4;5;Philips;Philips Ceicele 420;In-Ear, black;35.57;1
5078;2;8;Samsung;Samsung Onegear Wa Ce;2G, 12M Cam, 4.9" Screen, black;303.97;1
5079;4;4;Apple;Apple Forfor For;Over-Ear, micro, black;14.30;2
5080;2;2;Panasonic;Panasonic Creatwo 7100;LTE, 4.7" Screen, silver;475.22;1
5081;3;7;Dell;Dell Lamence Ska 1900;18MPix, Compact;783.34;1
5082;3;7;Dell;Dell Argh;Compact, 5xZoom, Wifi;414.01;3
5083;5;8;Samsung;Samsung Oneice Forwa;bluetooth;355.67;1
5084;2;8;Samsung;Samsung Foryne Ing;2G, black, 10M Cam, 4.7" Screen;176.09;1
5085;2;14;Daewoo;Daewoo Flyce Wa;2G, white;109.36;2
5086;2;2;Panasonic;Panasonic Boxhit Box 3200;LTE, 8M Cam;240.80;1
5087;3;9;Acer;Acer Stywo Gh;10xZoom, Searcher, Compact;978.74;2
5088;4;6;Lenovo;Lenovo Wobe Cre La;3.5", In-Ear;38.96;1
5089;4;4;Apple;Apple Hifor 60;In-Ear;52.46;2
5090;3;5;Philips;Philips Skamengh;15MPix, Compact;696.61;2
5091;2;4;Apple;Apple Hior Dry Or 850;white, 3G;103.20;1
5092;2;15;Casio;Casio Dryive;15M Cam, white, 2G, 5.5" Screen;516.72;2
5093;5;4;Apple;Apple Wole;black, 12.2";146.08;2
5094;5;8;Samsung;Samsung Noatboxbe;Wifi, black;124.44;1
5095;3;11;JVC;JVC Nodry 210;15MPix, 5xZoom, Compact;247.73;2
5096;4;1;Sony;Sony Gearska Star;3.5";19.36;1
5097;1;10;Canon;Canon Lawoce;UltraHD, 3xHDMI;241.89;2
5098;5;10;Canon;Canon Runingcre;black, LTE;282.92;2
5099;3;10;Canon;Canon Ingte Wa Men;GPS, Compact;386.27;1
5100;2;5;Philips;Philips Skawa Cre 8400;4.9" Screen, 15M Cam, black;527.93;1
5101;2;4;Apple;Apple Cenono Hit 4300;10M Cam, white, LTE, 4.7" Screen;213.01;1
5102;1;8;Samsung;Samsung Hiing Gh Box;50";705.35;1
5103;2;8;Samsung;Samsung Creyne Hi 570;white, 12M Cam, LTE;399.33;1
5104;5;2;Panasonic;Panasonic Menlayne;black, Wifi;286.63;1
5105;5;2;Panasonic;Panasonic Onebe Re;white, 10.1";377.06;1
5106;5;8;Samsung;Samsung Ynestar 7900;black, LTE;222.59;1
5107;3;1;Sony;Sony High At;GPS, Compact, 5xZoom;576.29;2
5108;5;4;Apple;Apple Styska Box Star;white, 13";111.60;1
5109;3;6;Lenovo;Lenovo Dryboxsty 830;Compact, 21MPix, Searcher;598.52;1
5110;2;15;Casio;Casio Gearive 920;white, 15M Cam;57.98;1
5111;3;9;Acer;Acer Ghar 3200;Searcher, SLR, 24MPix;811.91;2
5112;5;4;Apple;Apple Ingrun;black, LTE;220.89;2
5113;3;9;Acer;Acer Stardry La Te 400;24MPix, 10xZoom;67.45;1
5114;5;9;Acer;Acer Ceating Ce 7800;black, 12.2";134.46;1
5115;2;4;Apple;Apple Woor La Wa;LTE, 8M Cam, 4.7" Screen;131.14;2
5116;2;3;LG;LG Rear 1900;4.7" Screen, LTE, 15M Cam;337.93;2
5117;5;2;Panasonic;Panasonic Icete Gear;Wifi, black;128.38;1
5118;5;6;Lenovo;Lenovo Creonerun 950;bluetooth, black, 12.2";207.46;1
5119;2;4;Apple;Apple Iveingwoor;LTE, 4.7" Screen, 12M Cam, black;258.17;2
5120;4;5;Philips;Philips Hitice Run;micro, white;43.30;1
5121;2;3;LG;LG Hiting 830;15M Cam, white;346.27;2
5122;5;6;Lenovo;Lenovo Lerun Le 9900;LTE;342.02;1
5123;4;15;Casio;Casio Starwo Wogh;In-Ear, comfort;30.70;1
5124;4;1;Sony;Sony Lahi One Re;white;94.92;2
5125;2;7;Dell;Dell Runska Laska 5400;silver, 8M Cam, 3G;63.18;1
5126;2;7;Dell;Dell Ghstarcre 3200;white, 3G;387.67;1
5127;5;4;Apple;Apple Wabe 800;10.1", white;217.66;2
5128;5;8;Samsung;Samsung Atwo Ar 490;12.2", bluetooth, white;288.84;1
5129;1;10;Canon;Canon Atrun Hit 310;4xHDMI, UltraHD;933.26;1
5130;5;1;Sony;Sony Menor Orwo 800;LTE, black;284.63;1
5131;5;5;Philips;Philips Hitmencrere 8500;Wifi, 10";101.61;1
5132;5;9;Acer;Acer Dryska Wo 960;black, 9.7", bluetooth;150.84;1
5133;3;5;Philips;Philips Oneing Ing Yne 1600;12MPix, 5xZoom;687.31;1
5134;3;2;Panasonic;Panasonic Tela Icefly 980;SLR, GPS, 5xZoom;833.55;1
5135;2;2;Panasonic;Panasonic Oneghbear;10M Cam, 3G, black;165.04;1
5136;1;15;Casio;Casio Gearrun 1100;FullHD, 39";1113.73;1
5137;1;2;Panasonic;Panasonic Atone 850;1xHDMI, 37", UltraHD;1246.06;1
5138;5;17;Toshiba;Toshiba Icestyre Yne 3700;13", black;242.95;1
5139;1;8;Samsung;Samsung Gearwono;45", 4xHDMI;1119.84;2
5140;2;7;Dell;Dell Onemen Men;2G, silver, 10M Cam;284.09;2
5141;5;1;Sony;Sony Ynere No Ive;bluetooth, black;326.52;1
5142;2;6;Lenovo;Lenovo Gearskaflyle;silver, 5" Screen, 12M Cam;151.85;1
5143;3;1;Sony;Sony Regearre;5xZoom, 12MPix, Compact, Searcher;55.03;2
5144;5;6;Lenovo;Lenovo Flyhit Hi Le;black, Wifi;311.59;1
5145;5;15;Casio;Casio Lafor Hi Sty 810;9.7", Wifi;376.12;1
5146;2;6;Lenovo;Lenovo Waat Orone;LTE, 10M Cam, silver;124.64;1
5147;3;1;Sony;Sony Woyne 5400;SLR, 5xZoom;517.21;2
5148;4;4;Apple;Apple Ivecre Gh;In-Ear;49.78;2
5149;2;1;Sony;Sony Wala Fly 6600;2G, white, 8M Cam;64.50;1
5150;1;10;Canon;Canon Styice Beska 610;50";574.70;1
5151;3;7;Dell;Dell Oneat Wa;10xZoom, Searcher;63.08;2
5152;2;1;Sony;Sony Runhit 30;5" Screen, 15M Cam, white, LTE;112.85;2
5153;2;6;Lenovo;Lenovo Hitfly 500;3G, 4.9" Screen, 12M Cam, silver;327.02;1
5154;2;8;Samsung;Samsung Ingla Iceice;silver, 3G, 5.5" Screen;394.63;1
5155;5;1;Sony;Sony Arfor 8000;black, 10", bluetooth;145.96;2
5156;2;4;Apple;Apple Recre Lagear;5" Screen, 2G;315.74;1
5157;2;15;Casio;Casio Teone;white, 12M Cam;401.66;2
5158;5;11;JVC;JVC Lare Men 9900;10";206.76;1
5159;5;4;Apple;Apple Temen Cre 2800;10", black;370.96;1
5160;2;4;Apple;Apple Formen;3G, black;321.08;2
5161;4;8;Samsung;Samsung Boxor Star Re;white, micro;71.83;1
5162;2;5;Philips;Philips Skafly Be Wo;black, 5.1" Screen, LTE;163.86;1
5163;3;7;Dell;Dell Crear Fly Wa;10xZoom, Searcher, Compact;127.62;1
5164;5;17;Toshiba;Toshiba Ingbox Men No;black;375.30;1
5165;2;4;Apple;Apple Inggh Ive 1500;3G, 12M Cam, black, 5.5" Screen;247.01;1
5166;4;13;Humax;Humax Regh Dry;comfort, Over-Ear;73.52;2
5167;5;7;Dell;Dell Ghstydry;white;128.75;2
5168;2;4;Apple;Apple Bemen 3000;5" Screen, LTE;131.06;2
5169;2;8;Samsung;Samsung Iceor Sty Ska 490;5" Screen, silver;233.06;1
5170;2;1;Sony;Sony Orgear One 890;5.5" Screen, black, 3G;251.20;1
5171;1;1;Sony;Sony Refor Re;50";211.92;2
5172;1;6;Lenovo;Lenovo Foraryne;2xHDMI, 45";1093.71;2
5173;2;8;Samsung;Samsung Arwo Hit Ska;3G, 12M Cam, black;207.00;1
5174;1;7;Dell;Dell Flydry 1300;FullHD, 45";906.95;2
5175;5;14;Daewoo;Daewoo Arceteor;10.1", black;396.90;2
5176;3;14;Daewoo;Daewoo Ghnoive Ar;Compact, 10xZoom, 21MPix;910.80;1
5177;4;4;Apple;Apple Waing 9400;white, 3.5";42.97;2
5178;3;1;Sony;Sony Ingingfly;21MPix, Compact, GPS;974.32;2
5179;5;1;Sony;Sony Ivebe Gh;black, 9.7", bluetooth;234.95;2
5180;4;15;Casio;Casio Aror One 530;Over-Ear, micro;30.60;1
5181;2;7;Dell;Dell Noone Ceone;8M Cam, 5.5" Screen, 3G;501.85;2
5182;4;8;Samsung;Samsung Onecreska For 1000;white, Over-Ear;35.89;1
5183;3;4;Apple;Apple Icehi 3600;5xZoom, Wifi, 24MPix, SLR;275.06;2
5184;4;4;Apple;Apple Inghitfor 9000;white, micro;37.34;1
5185;4;2;Panasonic;Panasonic Wocre;black, 3.5";8.72;2
5186;4;8;Samsung;Samsung Ynemensty Gh;Over-Ear, micro;74.29;1
5187;1;1;Sony;Sony Atone Hi 7400;3xHDMI, FullHD;658.11;1
5188;4;8;Samsung;Samsung Ingfor At For;Over-Ear;26.89;1
5189;5;4;Apple;Apple Icestymen;Wifi;156.90;2
5190;3;8;Samsung;Samsung Cegh Te Dry;15MPix, 2xZoom, SLR;316.62;1
5191;2;1;Sony;Sony Boxgh Ing Ive;8M Cam, white, 5" Screen, 2G;500.60;1
5192;2;5;Philips;Philips Onemenar 1000;8M Cam, black;432.02;1
5193;5;2;Panasonic;Panasonic Styhit Run 650;Wifi, black;219.71;1
5194;2;6;Lenovo;Lenovo Stymen Sty;2G, 4.7" Screen, 12M Cam;568.12;1
5195;2;2;Panasonic;Panasonic Lestar;3G, 5.5" Screen;310.17;2
5196;2;10;Canon;Canon Hitla 6700;5.5" Screen, 15M Cam, LTE;150.48;2
5197;2;10;Canon;Canon Ingstar At 6000;15M Cam, 4.7" Screen;290.40;1
5198;2;8;Samsung;Samsung Orrun Ing 6600;silver, 4.9" Screen, 2G;331.49;1
5199;2;4;Apple;Apple Ghce;silver, 5.1" Screen, 15M Cam;258.93;2
5200;2;8;Samsung;Samsung Atdrywa Fly 230;2G, white, 5.1" Screen;165.89;1
5201;2;17;Toshiba;Toshiba Nosty Te 9900;10M Cam, 5" Screen;538.53;1
5202;3;6;Lenovo;Lenovo Nocestyhit;12MPix, Wifi;592.96;1
5203;2;10;Canon;Canon Atwo Ice Fly 2800;silver, 4.9" Screen, 3G;469.20;1
5204;2;14;Daewoo;Daewoo Iveone Te;15M Cam, black, 2G, 5" Screen;154.60;2
5205;2;2;Panasonic;Panasonic Iceone;3G, 12M Cam, silver;186.28;2
5206;2;8;Samsung;Samsung Atle Wa Hit;black, 5" Screen, 15M Cam;255.02;1
5207;1;7;Dell;Dell Atle 9600;3xHDMI, 39", FullHD;1171.73;2
5208;4;8;Samsung;Samsung Begear Fly;In-Ear;43.32;1
5209;2;9;Acer;Acer Styno Dry;5.5" Screen, 10M Cam, silver;71.98;2
5210;2;8;Samsung;Samsung Menyne;15M Cam, 3G;565.18;2
5211;2;7;Dell;Dell Dryhi Box Sty 710;black, 3G, 4.9" Screen;353.92;1
5212;1;4;Apple;Apple Geariceonewa;45";490.87;1
5213;5;7;Dell;Dell Ghgear 9600;black;319.21;2
5214;1;13;Humax;Humax Hitar;UltraHD;210.92;2
5215;2;1;Sony;Sony Nohi Hi;black, 8M Cam;117.87;2
5216;4;3;LG;LG Onebe Ing 1100;black, In-Ear;24.39;1
5217;2;5;Philips;Philips Orwa Men;5.1" Screen, 10M Cam, silver;513.70;2
5218;3;1;Sony;Sony Hitle At;Searcher, 18MPix, Compact;642.17;2
5219;3;7;Dell;Dell Hitrun 1000;SLR, 10xZoom, Searcher;869.67;2
5220;2;2;Panasonic;Panasonic Starhit 4100;2G, 8M Cam, 5.5" Screen;204.48;1
5221;2;4;Apple;Apple Berun Gh;5.1" Screen, black, 8M Cam;420.58;2
5222;2;10;Canon;Canon Beor Ordry;4.9" Screen, white;265.92;2
5223;5;13;Humax;Humax Laone Yneska 4500;10", LTE;97.09;1
5224;2;1;Sony;Sony Hitor Ing;12M Cam, 2G, 5" Screen;445.30;2
5225;5;7;Dell;Dell Noska Ce;LTE, black, 9.7";87.96;2
5226;5;1;Sony;Sony Dryce 5200;white, 13";197.40;2
5227;1;4;Apple;Apple Tehi Te 50;4xHDMI, UltraHD, 37";1339.65;2
5228;3;5;Philips;Philips Skaor Skare;Wifi, 18MPix;892.21;1
5229;3;8;Samsung;Samsung Rete Re 160;10MPix, SLR, 5xZoom;434.98;1
5230;2;4;Apple;Apple Laingre Run 4600;2G, 8M Cam, 5.5" Screen;104.61;1
5231;2;1;Sony;Sony Atar 780;5.1" Screen, silver, 15M Cam;363.97;2
5232;2;12;BenQ;BenQ Tehi Or;silver, 5" Screen, 8M Cam;443.48;2
5233;2;5;Philips;Philips Tewo Ar At 9800;10M Cam, white, LTE;242.65;1
5234;1;12;BenQ;BenQ Flyleteive 500;FullHD, 50";396.91;1
5235;2;4;Apple;Apple Ghfly Hi Yne;LTE, 8M Cam, 4.9" Screen;195.56;1
5236;2;4;Apple;Apple Ladrycre;LTE, black;302.22;2
5237;4;4;Apple;Apple Wasty Hi Sty;Over-Ear, black;35.23;1
5238;1;4;Apple;Apple Dryfly;FullHD, 39";1471.25;2
5239;2;4;Apple;Apple Arhi Fly;black, 2G;300.96;2
5240;2;8;Samsung;Samsung Lebe Ska Wa;black, 2G, 5.1" Screen, 8M Cam;560.85;1
5241;1;14;Daewoo;Daewoo Menflyone;FullHD, 37";394.81;2
5242;1;4;Apple;Apple Arrun Ing;UltraHD, 42", 3xHDMI;1095.88;2
5243;5;3;LG;LG Boxing;Wifi, white, 10.1";322.88;3
5244;2;15;Casio;Casio Yneivemen Hit 7600;5.1" Screen, white;588.32;1
5245;2;9;Acer;Acer Nola Gear Ar;10M Cam, silver, 5" Screen;379.31;1
5246;2;2;Panasonic;Panasonic Starno Hi;12M Cam, 3G, 5.1" Screen;475.42;1
5247;4;8;Samsung;Samsung Orgear For Cre;bluetooth, black;9.40;1
5248;2;1;Sony;Sony Skaice Gear Ar;12M Cam, LTE;139.85;1
5249;4;8;Samsung;Samsung Starmen Or Ce 650;Over-Ear, 3.5", white;58.19;1
5250;4;8;Samsung;Samsung Menskagh 2800;black, In-Ear;85.00;1
5251;5;10;Canon;Canon Ingwo Te Re;12.2", white;111.93;1
5252;5;7;Dell;Dell Mente 3100;Wifi, 9.7";235.92;2
5253;4;6;Lenovo;Lenovo Creive Dry;white, 3.5";54.74;1
5254;2;15;Casio;Casio Laive 410;black, 4.9" Screen, LTE;427.81;2
5255;1;7;Dell;Dell Lawahit;UltraHD, 45", 1xHDMI;515.69;2
5256;2;1;Sony;Sony Onehit One Be;white, 5" Screen;181.22;1
5257;1;7;Dell;Dell Drybox Yne Yne;UltraHD, 3xHDMI;1186.75;1
5258;3;8;Samsung;Samsung Ingle Ive One;10MPix, Compact, 2xZoom;86.15;1
5259;2;4;Apple;Apple Arboxive;5.1" Screen, 12M Cam;541.58;2
5260;4;13;Humax;Humax Lemen Ive 3400;black, bluetooth;80.52;1
5261;4;17;Toshiba;Toshiba Skastar 690;black, In-Ear;39.60;1
5262;5;4;Apple;Apple Onehit Ce Gh;black;128.62;1
5263;4;7;Dell;Dell Berun 400;white, Over-Ear;71.18;2
5264;2;8;Samsung;Samsung Gearor 6600;12M Cam, LTE, black;566.03;1
5265;4;4;Apple;Apple Ghstar Ing 170;black, micro, In-Ear;59.88;1
